uo_id,pidm,id_bl,cohort,id_eoy_2223
951874800,4817550,13577,2122,NA
951874826,4817576,13578,2122,NA
951874842,4817592,13579,2122,NA
951874843,4817593,13580,2122,NA
951874844,4817594,13581,2122,NA
951874854,4817604,13582,2122,NA
951874855,4817605,13583,2122,NA
951874868,4817618,13584,2122,NA
951874890,4817640,13585,2122,NA
951874905,4817655,13586,2122,578
951874920,4817670,13587,2122,360
951874927,4817677,13588,2122,NA
951874938,4817688,13589,2122,NA
951874940,4817690,13590,2122,NA
951874942,4817692,13591,2122,NA
951874949,4817699,13592,2122,NA
951875004,4817754,13593,2122,NA
951875012,4817762,13594,2122,NA
951875014,4817764,13595,2122,NA
951875022,4817772,13596,2122,NA
951875024,4817774,13597,2122,NA
951875033,4817783,13598,2122,NA
951875041,4817791,13599,2122,NA
951875043,4817793,13600,2122,NA
951875048,4817798,13601,2122,NA
951875068,4817818,13602,2122,NA
951875076,4817826,13603,2122,NA
951875085,4817835,13604,2122,NA
951875122,4818261,13605,2122,NA
951875127,4818266,13606,2122,NA
951875162,4818301,13607,2122,NA
951875232,4818380,13608,2122,NA
951875243,4818391,13609,2122,NA
951875247,4818395,13610,2122,NA
951875278,4818426,13611,2122,NA
951875280,4818428,13612,2122,NA
951875288,4818436,13613,2122,NA
951875295,4818443,13614,2122,NA
951875312,4818460,13615,2122,NA
951875315,4818463,13616,2122,NA
951875326,4818474,13617,2122,NA
951875331,4818479,13618,2122,NA
951875351,4818499,13619,2122,NA
951875354,4818502,13620,2122,NA
951875360,4818508,13621,2122,NA
951875369,4818517,13622,2122,NA
951875391,4818539,13623,2122,NA
951875401,4818549,13624,2122,NA
951875521,4818958,13625,2122,1324
951875526,4818964,13626,2122,NA
951875528,4818966,13627,2122,NA
951875536,4818974,13628,2122,NA
951875573,4819015,13629,2122,NA
951875593,4819035,13630,2122,278
951875599,4819041,13631,2122,NA
951875606,4819048,13632,2122,NA
951875651,4819093,13633,2122,NA
951875684,4819126,13634,2122,657
951875695,4819137,13635,2122,NA
951875705,4819147,13636,2122,NA
951875712,4819154,13637,2122,NA
951875720,4819162,13638,2122,NA
951875743,4819185,13639,2122,NA
951875745,4819187,13640,2122,NA
951875767,4819209,13641,2122,NA
951875772,4819214,13642,2122,NA
951875822,4819264,13643,2122,NA
951875853,4819295,13644,2122,NA
951875857,4819299,13645,2122,NA
951875858,4819300,13646,2122,NA
951875880,4819322,13647,2122,952
951875884,4819326,13648,2122,NA
951875885,4819327,13649,2122,NA
951875892,4819334,13650,2122,NA
951875896,4819338,13651,2122,NA
951875912,4819354,13652,2122,1318
951875917,4819359,13653,2122,160
951875930,4819372,13654,2122,NA
951875947,4819389,13655,2122,NA
951875985,4819427,13656,2122,NA
951875986,4819428,13657,2122,NA
951876000,4819442,13658,2122,NA
951876001,4819443,13659,2122,NA
951876020,4819462,13660,2122,NA
951876025,4819467,13661,2122,NA
951876036,4819478,13662,2122,600
951876040,4819482,13663,2122,NA
951876077,4819519,13664,2122,NA
951876096,4819538,13665,2122,NA
951876104,4819546,13666,2122,NA
951876119,4819561,13667,2122,NA
951876122,4819564,13668,2122,NA
951876125,4819567,13669,2122,NA
951876130,4819572,13670,2122,NA
951876151,4819593,13671,2122,NA
951876154,4819596,13672,2122,NA
951876156,4819598,13673,2122,NA
951876185,4819627,13674,2122,NA
951876211,4819653,13675,2122,NA
951876220,4819662,13676,2122,1378
951876224,4819666,13677,2122,NA
951876233,4819675,13678,2122,NA
951876236,4819678,13679,2122,NA
951876285,4819727,13680,2122,NA
951876289,4819731,13681,2122,13
951876298,4819740,13682,2122,NA
951876310,4819752,13683,2122,NA
951876319,4819761,13684,2122,NA
951876343,4819785,13685,2122,NA
951876356,4819798,13686,2122,NA
951876370,4819812,13687,2122,NA
951876387,4819829,13688,2122,NA
951876395,4819837,13689,2122,NA
951876399,4819841,13690,2122,NA
951876404,4819846,13691,2122,973
951876422,4819864,13692,2122,1095
951876429,4819871,13693,2122,NA
951876440,4819882,13694,2122,NA
951876451,4819893,13695,2122,NA
951876472,4819915,13696,2122,1272
951876474,4819917,13697,2122,NA
951876506,4819949,13698,2122,NA
951876516,4819959,13699,2122,NA
951876519,4819962,13700,2122,NA
951876523,4819966,13701,2122,NA
951876537,4819980,13702,2122,NA
951876561,4820004,13703,2122,NA
951876578,4820021,13704,2122,NA
951876593,4820036,13705,2122,956
951876594,4820037,13706,2122,NA
951876597,4820040,13707,2122,NA
951876598,4820041,13708,2122,NA
951876620,4820063,13709,2122,NA
951876631,4820074,13710,2122,NA
951876636,4820079,13711,2122,409
951876643,4820086,13712,2122,NA
951876656,4820099,13713,2122,1331
951876670,4820113,13714,2122,NA
951876671,4820114,13715,2122,NA
951876675,4820118,13716,2122,NA
951876676,4820119,13717,2122,NA
951876684,4820127,13718,2122,NA
951876686,4820129,13719,2122,NA
951876694,4820137,13720,2122,1438
951876701,4820144,13721,2122,NA
951876709,4820152,13722,2122,NA
951876717,4820160,13723,2122,NA
951876723,4820166,13724,2122,NA
951876728,4820171,13725,2122,NA
951876756,4820199,13726,2122,NA
951876763,4820206,13727,2122,NA
951876766,4820209,13728,2122,NA
951876776,4820219,13729,2122,NA
951876779,4820222,13730,2122,NA
951876818,4820261,13731,2122,NA
951876820,4820263,13732,2122,NA
951876824,4820268,13733,2122,NA
951876858,4820286,13734,2122,NA
951876919,4820318,13735,2122,NA
951876933,4820332,13736,2122,NA
951876942,4820341,13737,2122,NA
951876960,4820359,13738,2122,NA
951876962,4820361,13739,2122,NA
951876966,4820365,13740,2122,NA
951876975,4820374,13741,2122,NA
951877019,4820418,13742,2122,NA
951877021,4820420,13743,2122,1281
951877053,4820452,13744,2122,746
951877065,4820464,13745,2122,NA
951877081,4820480,13746,2122,NA
951877092,4820491,13747,2122,NA
951877100,4820748,13748,2122,NA
951877104,4820752,13749,2122,NA
951877137,4820785,13750,2122,NA
951877149,4820797,13751,2122,NA
951877165,4820813,13752,2122,NA
951877166,4820814,13753,2122,1395
951877176,4820824,13754,2122,NA
951877219,4820866,13755,2122,NA
951877231,4820878,13756,2122,NA
951877253,4820900,13757,2122,NA
951877279,4820926,13758,2122,NA
951877295,4820942,13759,2122,NA
951877327,4820974,13760,2122,NA
951877338,4820985,13761,2122,NA
951877344,4820991,13762,2122,NA
951877352,4820999,13763,2122,NA
951877359,4821006,13764,2122,1308
951877373,4821020,13765,2122,NA
951877389,4821036,13766,2122,NA
951877399,4821046,13767,2122,NA
951877437,4821376,13768,2122,NA
951877440,4821379,13769,2122,NA
951877451,4821462,13770,2122,NA
951877452,4821463,13771,2122,NA
951877482,4821536,13772,2122,NA
951877577,4821593,13773,2122,NA
951877684,4821617,13774,2122,NA
951877688,4821615,13775,2122,NA
951877718,4821659,13776,2122,NA
951877751,4821692,13777,2122,505
951877756,4821697,13778,2122,421
951877757,4821698,13779,2122,NA
951877760,4821701,13780,2122,NA
951877768,4821709,13781,2122,619
951877770,4821711,13782,2122,NA
951877781,4821722,13783,2122,NA
951877819,4821760,13784,2122,NA
951877827,4821768,13785,2122,NA
951877828,4821769,13786,2122,NA
951877847,4821788,13787,2122,NA
951877878,4821819,13788,2122,NA
951877891,4821832,13789,2122,NA
951877892,4821833,13790,2122,NA
951877900,4821841,13791,2122,NA
951877972,4822205,13792,2122,NA
951879403,4823606,13793,2122,NA
951879404,4823607,13794,2122,NA
951879422,4823625,13795,2122,NA
951879428,4823631,13796,2122,NA
951879440,4823643,13797,2122,NA
951879452,4823655,13798,2122,NA
951879470,4823673,13799,2122,384
951879479,4823682,13800,2122,NA
951879511,4823714,13801,2122,NA
951879539,4823742,13802,2122,NA
951879555,4823758,13803,2122,NA
951879569,4823772,13804,2122,NA
951879584,4823787,13805,2122,175
951879600,4823803,13806,2122,83
951879607,4823810,13807,2122,NA
951879614,4823817,13808,2122,NA
951879615,4823818,13809,2122,NA
951879620,4823823,13810,2122,NA
951879621,4823824,13811,2122,NA
951879626,4823829,13812,2122,NA
951879633,4823836,13813,2122,NA
951879636,4823839,13814,2122,NA
951879655,4823858,13815,2122,529
951879662,4823865,13816,2122,NA
951879664,4823867,13817,2122,NA
951879669,4823872,13818,2122,NA
951879674,4823877,13819,2122,NA
951879679,4823882,13820,2122,NA
951879687,4823890,13821,2122,NA
951879689,4823892,13822,2122,307
951879693,4823896,13823,2122,1440
951879694,4823897,13824,2122,NA
951879715,4823918,13825,2122,NA
951879717,4823920,13826,2122,NA
951879729,4823932,13827,2122,NA
951879732,4823935,13828,2122,786
951879766,4823969,13829,2122,NA
951879769,4823972,13830,2122,NA
951879771,4823974,13831,2122,NA
951879776,4823979,13832,2122,NA
951879801,4824004,13833,2122,NA
951879807,4824010,13834,2122,NA
951879814,4824017,13835,2122,NA
951879841,4824044,13836,2122,NA
951879852,4824055,13837,2122,NA
951879859,4824062,13838,2122,NA
951879872,4824075,13839,2122,NA
951879881,4824084,13840,2122,NA
951879904,4824107,13841,2122,NA
951879910,4824113,13842,2122,NA
951879914,4824117,13843,2122,416
951879944,4824147,13844,2122,NA
951879948,4824151,13845,2122,793
951879974,4824177,13846,2122,NA
951879993,4824196,13847,2122,NA
951880000,4824934,13848,2122,NA
951880016,4824950,13849,2122,NA
951880040,4824974,13850,2122,NA
951880046,4824980,13851,2122,NA
951880056,4824990,13852,2122,1380
951880090,4825024,13853,2122,NA
951880118,4825052,13854,2122,NA
951880122,4825056,13855,2122,NA
951880124,4825058,13856,2122,NA
951880129,4825063,13857,2122,NA
951880131,4825065,13858,2122,NA
951880135,4825069,13859,2122,88
951880152,4825086,13860,2122,NA
951880155,4825089,13861,2122,NA
951880156,4825090,13862,2122,NA
951880176,4825110,13863,2122,881
951880187,4825121,13864,2122,8
951880190,4825124,13865,2122,NA
951880195,4825129,13866,2122,NA
951880199,4825133,13867,2122,NA
951880217,4825151,13868,2122,NA
951880244,4825178,13869,2122,NA
951880250,4825184,13870,2122,NA
951880274,4825208,13871,2122,NA
951880292,4825226,13872,2122,NA
951880317,4825251,13873,2122,NA
951880336,4825270,13874,2122,1241
951880365,4825299,13875,2122,NA
951880366,4825300,13876,2122,NA
951880378,4825312,13877,2122,NA
951880388,4825322,13878,2122,NA
951880416,4825350,13879,2122,NA
951880417,4825351,13880,2122,NA
951880421,4825355,13881,2122,NA
951880442,4825376,13882,2122,NA
951880445,4825379,13883,2122,NA
951880446,4825380,13884,2122,NA
951880464,4825398,13885,2122,NA
951880489,4825423,13886,2122,NA
951880491,4825425,13887,2122,NA
951880506,4825440,13888,2122,NA
951880531,4825465,13889,2122,NA
951880549,4825483,13890,2122,NA
951880571,4825505,13891,2122,NA
951880597,4825531,13892,2122,NA
951880619,4825553,13893,2122,NA
951880623,4825557,13894,2122,NA
951880638,4825572,13895,2122,696
951880640,4825574,13896,2122,NA
951880683,4825617,13897,2122,NA
951880687,4825621,13898,2122,294
951880689,4825623,13899,2122,NA
951880715,4825649,13900,2122,NA
951880718,4825652,13901,2122,634
951880724,4825658,13902,2122,NA
951880771,4825705,13903,2122,NA
951880774,4825708,13904,2122,NA
951880776,4825710,13905,2122,NA
951880779,4825713,13906,2122,NA
951880787,4825721,13907,2122,NA
951880798,4825732,13908,2122,NA
951880804,4825738,13909,2122,195
951880839,4825773,13910,2122,NA
951880860,4825794,13911,2122,NA
951880866,4825800,13912,2122,NA
951880867,4825801,13913,2122,NA
951880885,4825819,13914,2122,NA
951880893,4825827,13915,2122,NA
951880895,4825829,13916,2122,NA
951880899,4825833,13917,2122,NA
951880907,4825841,13918,2122,NA
951880910,4825844,13919,2122,NA
951880934,4825868,13920,2122,NA
951880938,4825872,13921,2122,NA
951880943,4825877,13922,2122,NA
951880951,4825885,13923,2122,NA
951880958,4825892,13924,2122,NA
951880967,4825901,13925,2122,NA
951880981,4825915,13926,2122,NA
951880986,4825920,13927,2122,NA
951881007,4825941,13928,2122,NA
951881009,4825943,13929,2122,NA
951881023,4825957,13930,2122,NA
951881033,4825967,13931,2122,NA
951881034,4825968,13932,2122,NA
951881047,4825981,13933,2122,NA
951881058,4825992,13934,2122,335
951881068,4826002,13935,2122,NA
951881078,4826012,13936,2122,NA
951881094,4826028,13937,2122,1100
951881097,4826031,13938,2122,403
951881119,4826053,13939,2122,NA
951881128,4826062,13940,2122,366
951881132,4826066,13941,2122,NA
951881139,4826073,13942,2122,NA
951881201,4826135,13943,2122,NA
951881211,4826145,13944,2122,NA
951881222,4826156,13945,2122,NA
951881226,4826160,13946,2122,NA
951881242,4826176,13947,2122,NA
951881244,4826178,13948,2122,NA
951881250,4826184,13949,2122,NA
951881252,4826186,13950,2122,NA
951881260,4826194,13951,2122,NA
951881281,4826215,13952,2122,NA
951881293,4826227,13953,2122,NA
951881319,4826253,13954,2122,NA
951881334,4826268,13955,2122,NA
951881337,4826271,13956,2122,NA
951881344,4826278,13957,2122,NA
951881352,4826286,13958,2122,NA
951881366,4826300,13959,2122,1161
951881369,4826303,13960,2122,NA
951881373,4826307,13961,2122,NA
951881392,4826326,13962,2122,NA
951881394,4826328,13963,2122,NA
951881400,4826366,13964,2122,NA
951881404,4826362,13965,2122,654
951881411,4826355,13966,2122,NA
951881439,4826612,13967,2122,NA
951881444,4826608,13968,2122,NA
951881475,4826596,13969,2122,NA
951881478,4826594,13970,2122,NA
951881490,4826583,13971,2122,NA
951881504,4826569,13972,2122,NA
951881536,4826537,13973,2122,NA
951881549,4826524,13974,2122,575
951881556,4826517,13975,2122,NA
951881562,4826511,13976,2122,NA
951881565,4826508,13977,2122,303
951881574,4826499,13978,2122,NA
951881588,4826485,13979,2122,NA
951881602,4826400,13980,2122,NA
951881608,4826473,13981,2122,834
951881640,4826459,13982,2122,NA
951881652,4826425,13983,2122,NA
951881672,4826432,13984,2122,NA
951881675,4826438,13985,2122,NA
951881705,4826640,13986,2122,NA
951881736,4826671,13987,2122,NA
951881745,4826680,13988,2122,NA
951881769,4826704,13989,2122,NA
951881786,4826721,13990,2122,NA
951881791,4826726,13991,2122,NA
951881805,4826740,13992,2122,NA
951881812,4826747,13993,2122,NA
951881817,4826752,13994,2122,NA
951881819,4826754,13995,2122,NA
951881848,4826783,13996,2122,NA
951881876,4826811,13997,2122,NA
951881892,4826827,13998,2122,NA
951881894,4826829,13999,2122,NA
951881896,4826831,14000,2122,NA
951881899,4826834,14001,2122,NA
951881908,4826843,14002,2122,NA
951881923,4826858,14003,2122,NA
951881930,4826865,14004,2122,NA
951881939,4826874,14005,2122,NA
951881943,4826878,14006,2122,NA
951881975,4826910,14007,2122,NA
951881987,4826922,14008,2122,NA
951881993,4826928,14009,2122,419
951882018,4826953,14010,2122,59
951882035,4826970,14011,2122,NA
951882038,4826973,14012,2122,NA
951882071,4827006,14013,2122,NA
951882090,4827063,14014,2122,NA
951882111,4827025,14015,2122,1370
951882115,4827029,14016,2122,26
951882128,4827087,14017,2122,413
951882147,4827106,14018,2122,NA
951882155,4827037,14019,2122,NA
951882157,4827039,14020,2122,868
951882173,4827112,14021,2122,NA
951882188,4827125,14022,2122,1019
951882189,4827126,14023,2122,NA
951882224,4827161,14024,2122,NA
951882243,4827180,14025,2122,NA
951882251,4827188,14026,2122,NA
951882264,4827201,14027,2122,NA
951882271,4827208,14028,2122,312
951882291,4827228,14029,2122,NA
951882292,4827229,14030,2122,NA
951882302,4827239,14031,2122,NA
951882316,4827253,14032,2122,NA
951882320,4827257,14033,2122,NA
951882323,4827260,14034,2122,NA
951882324,4827261,14035,2122,1389
951882328,4827265,14036,2122,NA
951882334,4827271,14037,2122,NA
951882360,4827297,14038,2122,NA
951882401,4827338,14039,2122,NA
951882418,4827355,14040,2122,NA
951882422,4827359,14041,2122,NA
951882428,4827365,14042,2122,NA
951882444,4827381,14043,2122,NA
951882470,4827407,14044,2122,NA
951882474,4827411,14045,2122,NA
951882537,4827474,14046,2122,641
951882569,4827513,14047,2122,NA
951882583,4827495,14048,2122,NA
951882584,4827505,14049,2122,NA
951882585,4827504,14050,2122,NA
951882598,4827535,14051,2122,NA
951882610,4827547,14052,2122,NA
951882621,4827558,14053,2122,NA
951882630,4827567,14054,2122,NA
951882663,4827600,14055,2122,NA
951882669,4827606,14056,2122,NA
951882672,4827609,14057,2122,NA
951882677,4827614,14058,2122,NA
951882680,4827617,14059,2122,NA
951882706,4827643,14060,2122,NA
951882710,4827647,14061,2122,NA
951882722,4827659,14062,2122,77
951882734,4827671,14063,2122,NA
951882737,4827674,14064,2122,5
951882740,4827677,14065,2122,NA
951882750,4827687,14066,2122,NA
951882754,4827691,14067,2122,NA
951882755,4827692,14068,2122,NA
951882760,4827697,14069,2122,NA
951882788,4827725,14070,2122,NA
951882804,4827741,14071,2122,NA
951882811,4827748,14072,2122,NA
951882815,4827752,14073,2122,NA
951882819,4827756,14074,2122,NA
951882836,4827773,14075,2122,NA
951882849,4827786,14076,2122,NA
951882850,4827787,14077,2122,NA
951882852,4827789,14078,2122,NA
951882879,4827816,14079,2122,NA
951882885,4827822,14080,2122,585
951882902,4827839,14081,2122,NA
951882913,4827856,14082,2122,NA
951882919,4827902,14083,2122,NA
951882946,4827890,14084,2122,NA
951882957,4827868,14085,2122,885
951882970,4827874,14086,2122,NA
951882985,4827923,14087,2122,NA
951882991,4827929,14088,2122,NA
951882992,4827930,14089,2122,NA
951882996,4827934,14090,2122,NA
951883010,4827948,14091,2122,NA
951883018,4827956,14092,2122,NA
951883027,4827965,14093,2122,103
951883034,4827972,14094,2122,NA
951883039,4827977,14095,2122,NA
951883049,4827987,14096,2122,NA
951883061,4827999,14097,2122,NA
951883080,4828018,14098,2122,NA
951883089,4828027,14099,2122,NA
951883092,4828030,14100,2122,NA
951883167,4828105,14101,2122,NA
951883182,4828120,14102,2122,NA
951883183,4828121,14103,2122,1371
951883193,4828131,14104,2122,NA
951883208,4828146,14105,2122,NA
951883221,4828159,14106,2122,NA
951883223,4828161,14107,2122,NA
951883228,4828166,14108,2122,NA
951883295,4828238,14109,2122,NA
951883330,4828273,14110,2122,NA
951883332,4828275,14111,2122,NA
951883338,4828281,14112,2122,NA
951883347,4828290,14113,2122,NA
951883351,4828294,14114,2122,1457
951883374,4828317,14115,2122,NA
951883376,4828319,14116,2122,526
951883385,4828328,14117,2122,NA
951883396,4828339,14118,2122,NA
951883397,4828340,14119,2122,702
951883409,4828352,14120,2122,NA
951883416,4828359,14121,2122,NA
951883424,4828367,14122,2122,NA
951883437,4828380,14123,2122,NA
951883438,4828381,14124,2122,NA
951883440,4828383,14125,2122,41
951883449,4828392,14126,2122,NA
951883450,4828393,14127,2122,NA
951883455,4828398,14128,2122,NA
951883461,4828404,14129,2122,827
951883463,4828406,14130,2122,NA
951883465,4828408,14131,2122,NA
951883472,4828415,14132,2122,NA
951883476,4828419,14133,2122,NA
951883489,4828432,14134,2122,NA
951883493,4828436,14135,2122,NA
951883513,4828456,14136,2122,NA
951883524,4828467,14137,2122,NA
951883527,4828470,14138,2122,NA
951883540,4828483,14139,2122,NA
951883545,4828488,14140,2122,NA
951883556,4828499,14141,2122,1436
951883557,4828500,14142,2122,743
951883558,4828501,14143,2122,NA
951883560,4828503,14144,2122,NA
951883569,4828512,14145,2122,1431
951883588,4828531,14146,2122,NA
951883604,4828547,14147,2122,778
951883616,4828559,14148,2122,NA
951883627,4828570,14149,2122,NA
951883628,4828571,14150,2122,NA
951883635,4829081,14151,2122,NA
951883639,4829085,14152,2122,NA
951883642,4829088,14153,2122,NA
951883656,4829102,14154,2122,NA
951883674,4829120,14155,2122,203
951883676,4829122,14156,2122,489
951883702,4829148,14157,2122,1414
951883727,4829173,14158,2122,1143
951883738,4829184,14159,2122,NA
951883756,4829202,14160,2122,NA
951883765,4829211,14161,2122,NA
951883766,4829212,14162,2122,NA
951883795,4829241,14163,2122,NA
951883799,4829245,14164,2122,NA
951883823,4829269,14165,2122,NA
951883849,4829295,14166,2122,NA
951883868,4829314,14167,2122,NA
951883882,4829328,14168,2122,882
951883884,4829330,14169,2122,719
951883915,4829361,14170,2122,NA
951883927,4829373,14171,2122,NA
951883944,4829390,14172,2122,NA
951883947,4829393,14173,2122,1317
951883974,4829420,14174,2122,NA
951883976,4829422,14175,2122,NA
951883992,4829438,14176,2122,NA
951884002,4829448,14177,2122,NA
951884008,4829454,14178,2122,NA
951884009,4829455,14179,2122,NA
951884017,4829463,14180,2122,NA
951884025,4829471,14181,2122,NA
951884042,4829488,14182,2122,NA
951884044,4829490,14183,2122,NA
951884045,4829491,14184,2122,1450
951884055,4829501,14185,2122,NA
951884063,4829509,14186,2122,NA
951884064,4829510,14187,2122,NA
951884072,4829518,14188,2122,NA
951884077,4829523,14189,2122,NA
951884093,4829539,14190,2122,NA
951884095,4829541,14191,2122,NA
951884104,4829550,14192,2122,1455
951884122,4829568,14193,2122,NA
951884128,4829574,14194,2122,NA
951884130,4829576,14195,2122,NA
951884146,4829592,14196,2122,NA
951884151,4829597,14197,2122,NA
951884165,4829611,14198,2122,NA
951884169,4829615,14199,2122,NA
951884177,4829623,14200,2122,NA
951884192,4829638,14201,2122,829
951884202,4829648,14202,2122,NA
951884212,4829658,14203,2122,NA
951884216,4829662,14204,2122,NA
951884241,4829687,14205,2122,NA
951884256,4829702,14206,2122,NA
951884284,4829730,14207,2122,NA
951884296,4829742,14208,2122,NA
951884301,4829747,14209,2122,NA
951884345,4829791,14210,2122,NA
951884353,4829799,14211,2122,NA
951884368,4829814,14212,2122,104
951884402,4829848,14213,2122,NA
951884404,4829850,14214,2122,NA
951884406,4829852,14215,2122,NA
951884418,4829864,14216,2122,NA
951884420,4829866,14217,2122,NA
951884428,4829874,14218,2122,NA
951884452,4829898,14219,2122,NA
951884494,4829940,14220,2122,NA
951884512,4829958,14221,2122,NA
951884534,4829980,14222,2122,NA
951884562,4830008,14223,2122,NA
951884585,4830031,14224,2122,NA
951884593,4830039,14225,2122,NA
951884607,4830053,14226,2122,NA
951884616,4830062,14227,2122,NA
951884644,4830090,14228,2122,NA
951884651,4830097,14229,2122,NA
951884655,4830101,14230,2122,NA
951884684,4830130,14231,2122,NA
951884693,4830139,14232,2122,NA
951884704,4830150,14233,2122,NA
951884717,4830163,14234,2122,NA
951884723,4830169,14235,2122,NA
951884735,4830181,14236,2122,NA
951884739,4830185,14237,2122,NA
951884744,4830209,14238,2122,NA
951884765,4830188,14239,2122,NA
951884766,4830493,14240,2122,NA
951884767,4830492,14241,2122,NA
951884772,4830487,14242,2122,NA
951884777,4830482,14243,2122,NA
951884793,4830470,14244,2122,NA
951884798,4830295,14245,2122,376
951884806,4830300,14246,2122,NA
951884820,4830305,14247,2122,NA
951884883,4830437,14248,2122,NA
951884884,4830436,14249,2122,NA
951884910,4830324,14250,2122,NA
951884916,4830369,14251,2122,NA
951884929,4830261,14252,2122,NA
951884936,4830380,14253,2122,NA
951884944,4830269,14254,2122,NA
951884950,4830384,14255,2122,NA
951884954,4830388,14256,2122,NA
951884967,4830327,14257,2122,NA
951884970,4830278,14258,2122,NA
951885040,4830362,14259,2122,NA
951885047,4830495,14260,2122,NA
951885070,4830518,14261,2122,NA
951885094,4830542,14262,2122,NA
951885131,4830579,14263,2122,NA
951885165,4830613,14264,2122,NA
951885194,4830642,14265,2122,NA
951885223,4830671,14266,2122,NA
951885229,4830677,14267,2122,334
951885240,4830688,14268,2122,NA
951885249,4830697,14269,2122,NA
951885257,4830705,14270,2122,NA
951885326,4830774,14271,2122,NA
951885340,4830788,14272,2122,NA
951885347,4830795,14273,2122,NA
951885366,4830810,14274,2122,NA
951885377,4830814,14275,2122,NA
951885389,4830826,14276,2122,NA
951885395,4830832,14277,2122,NA
951885416,4830869,14278,2122,NA
951885456,4830909,14279,2122,685
951885459,4830912,14280,2122,NA
951885468,4830921,14281,2122,NA
951885483,4830936,14282,2122,NA
951885495,4830948,14283,2122,NA
951885497,4830950,14284,2122,1441
951885507,4830960,14285,2122,NA
951885532,4830985,14286,2122,NA
951885555,4831008,14287,2122,NA
951885571,4831024,14288,2122,NA
951885574,4831027,14289,2122,NA
951885579,4831032,14290,2122,NA
951885625,4831078,14291,2122,NA
951885630,4831083,14292,2122,NA
951885638,4831091,14293,2122,NA
951885674,4831127,14294,2122,NA
951885682,4831135,14295,2122,NA
951885688,4831142,14296,2122,990
951885725,4831180,14297,2122,NA
951885771,4831230,14298,2122,NA
951885781,4831240,14299,2122,222
951885792,4831251,14300,2122,NA
951885832,4831291,14301,2122,NA
951885834,4831293,14302,2122,965
951885852,4831311,14303,2122,NA
951885871,4831330,14304,2122,NA
951885883,4831342,14305,2122,NA
951885902,4831361,14306,2122,NA
951885918,4831377,14307,2122,NA
951885952,4831411,14308,2122,NA
951885961,4831420,14309,2122,NA
951885996,4831464,14310,2122,NA
951886004,4831472,14311,2122,NA
951886012,4831480,14312,2122,NA
951886016,4831483,14313,2122,NA
951886037,4831497,14314,2122,NA
951886053,4831515,14315,2122,NA
951886055,4831517,14316,2122,NA
951886081,4831543,14317,2122,NA
951886083,4831545,14318,2122,NA
951886111,4831573,14319,2122,912
951886130,4831592,14320,2122,NA
951886137,4831599,14321,2122,NA
951886140,4831602,14322,2122,NA
951886151,4831613,14323,2122,NA
951886156,4831618,14324,2122,NA
951886176,4831638,14325,2122,NA
951886178,4831640,14326,2122,70
951886183,4831645,14327,2122,165
951886185,4831647,14328,2122,NA
951886237,4831699,14329,2122,NA
951886242,4831704,14330,2122,NA
951886262,4831724,14331,2122,NA
951886264,4831726,14332,2122,NA
951886277,4831739,14333,2122,NA
951886279,4831741,14334,2122,NA
951886280,4831742,14335,2122,NA
951886289,4831751,14336,2122,NA
951886305,4831767,14337,2122,NA
951886312,4831774,14338,2122,NA
951886316,4831778,14339,2122,NA
951886317,4831779,14340,2122,NA
951886337,4831799,14341,2122,NA
951886359,4831821,14342,2122,NA
951886392,4831854,14343,2122,NA
951886407,4831869,14344,2122,NA
951886409,4831871,14345,2122,NA
951886429,4831891,14346,2122,NA
951886441,4831903,14347,2122,NA
951886447,4831909,14348,2122,NA
951886462,4831924,14349,2122,NA
951886470,4831932,14350,2122,NA
951886474,4831936,14351,2122,NA
951886495,4831957,14352,2122,118
951886503,4831965,14353,2122,NA
951886513,4831975,14354,2122,NA
951886541,4832003,14355,2122,NA
951886575,4832037,14356,2122,NA
951886598,4832060,14357,2122,NA
951886600,4832062,14358,2122,NA
951886610,4832072,14359,2122,151
951886617,4832079,14360,2122,NA
951886619,4832081,14361,2122,NA
951886626,4832088,14362,2122,NA
951886629,4832091,14363,2122,NA
951886673,4832135,14364,2122,NA
951886683,4832145,14365,2122,NA
951886688,4832150,14366,2122,NA
951886691,4832153,14367,2122,NA
951886696,4832158,14368,2122,205
951886712,4832174,14369,2122,NA
951886722,4832184,14370,2122,NA
951886743,4832205,14371,2122,NA
951886774,4832236,14372,2122,NA
951886795,4832257,14373,2122,NA
951886803,4832265,14374,2122,NA
951886830,4832292,14375,2122,NA
951886832,4832294,14376,2122,NA
951886835,4832297,14377,2122,NA
951886840,4832302,14378,2122,NA
951886865,4832327,14379,2122,NA
951886879,4832341,14380,2122,NA
951886881,4832343,14381,2122,NA
951886896,4832358,14382,2122,NA
951886918,4832380,14383,2122,NA
951886952,4832414,14384,2122,852
951886970,4832432,14385,2122,821
951886974,4832436,14386,2122,NA
951886978,4832440,14387,2122,NA
951887000,4832462,14388,2122,815
951887006,4832468,14389,2122,NA
951887012,4832474,14390,2122,NA
951887034,4832496,14391,2122,NA
951887058,4832520,14392,2122,NA
951887062,4832524,14393,2122,NA
951887073,4832535,14394,2122,NA
951887096,4832547,14395,2122,NA
951887105,4832625,14396,2122,NA
951887106,4832550,14397,2122,NA
951887139,4832594,14398,2122,NA
951887140,4832559,14399,2122,NA
951887150,4832600,14400,2122,NA
951887167,4832629,14401,2122,NA
951887188,4832650,14402,2122,NA
